10,0.105601,0.000053,227269757.270218,1
20,0.120096,0.000060,799358594.663642,1
40,0.145075,0.000073,2646905276.262398,1
80,0.241166,0.000121,6369055466.337639,1
160,0.838299,0.000419,7329129950.859937,1
320,2.724455,0.001362,9020518425.556820,1
640,11.102240,0.005551,8854429511.995148,1
