10,8.187426,0.004094,2931324.170786,2
20,32.660267,0.016330,2939351.378058,2
40,129.897615,0.064949,2956174.378709,2
80,518.687102,0.259344,2961322.915588,2
160,2105.399911,1.052700,2918210.439728,2
