10,0.840353,0.000420,28559436.124207,1
20,1.698462,0.000849,56521707.331855,1
40,3.433115,0.001717,111851757.166448,1
80,7.101247,0.003551,216300047.647605,1
160,14.864275,0.007432,413340039.004042,1
320,34.391190,0.017196,714601616.617975,1
640,101.564133,0.050782,967900745.201599,1
