10,0.149186,0.000075,160872733.506789,1
20,0.199516,0.000100,481164902.635104,1
40,0.421166,0.000211,911754836.988219,1
80,2.149689,0.001075,714522095.699168,1
160,5.993274,0.002997,1025149212.086300,1
320,15.742093,0.007871,1561164676.773885,1
640,55.458577,0.027729,1772566230.498516,1
