10,0.097195,0.000049,246927265.403073,0
20,0.109580,0.000055,876070037.419141,0
40,0.121765,0.000061,3153608630.007697,0
80,0.193974,0.000097,7918576903.053647,0
160,0.645778,0.000323,9514107293.449614,0
320,2.135783,0.001068,11506787931.268417,0
640,9.106653,0.004553,10794745786.624723,0
