10,0.234162,0.000117,102493174.659208,2
20,0.262899,0.000131,365158900.588255,2
40,0.378056,0.000189,1015721651.850136,2
80,0.790344,0.000395,1943458525.853609,2
160,2.331111,0.001166,2635652997.332282,2
320,5.299036,0.002650,4637824341.044345,2
640,24.636108,0.012318,3990240719.386315,2
