10,0.201198,0.000101,119285542.226970,2
20,0.264888,0.000132,362417430.266979,2
40,0.489177,0.000245,784991803.847426,2
80,185.629246,0.092815,8274558.186110,2
160,753.208460,0.376604,8157104.337588,2
320,1909.161591,0.954581,12872666.258804,2
640,2033.178741,1.016589,48349905.494990,2
