10,0.096847,0.000048,247813489.950358,2
20,0.109613,0.000055,875808598.270984,2
40,0.122528,0.000061,3133981069.546452,2
80,0.193126,0.000097,7953351316.226568,2
160,0.619606,0.000310,9915982544.836535,2
320,1.997779,0.000999,12301661351.679218,2
640,8.631249,0.004316,11389313488.763931,2
